PUBCHEM_SUBSTANCE_ID,smiles
17037357,O=C(COc1ccc(Cl)cc1Cl)NCCSCc1ccc(Cl)cc1Cl
26512715,Nc1ccc(NC(=O)Nc2ccc(Cl)c(Cl)c2)cc1[N+](=O)[O-]
17151009,COC(=O)/C=C/C(=O)Nc1ccc(F)c(Cl)c1
17007348,CCOC(=O)C1=C(C)N=c2s/c(=C\c3cccc(Br)c3)c(=O)n2C1c1ccc(OC(C)=O)cc1
17026538,COCCOC(=O)C1=C(C)N=c2s/c(=C/c3ccccc3OC)c(=O)n2C1c1ccc(OC)cc1
135658999,COCCCn1c(C(=O)NCc2ccc(C)cc2)cc2c(=O)n3ccccc3nc21
17102553,CC(=O)NC(=S)Nc1ccc(Cl)c(Cl)c1
17101911,O=C(Nc1ccc(Cl)cc1)Nc1cc(Cl)c(Cl)cc1Cl
17099508,O=C(CCCCC(=O)Nc1ccc(Cl)c(Cl)c1)Nc1ccc(Cl)c(Cl)c1
17110466,C=CCOc1ccc(C2C(C(=O)OCC)=C(C)N=c3s/c(=C\c4ccc(C)c(OC)c4)c(=O)n32)cc1
17110465,C=CCOc1ccc(C2C(C(=O)OCC)=C(C)N=c3s/c(=C\c4cn(CC=C)c5ccccc45)c(=O)n32)cc1
17072014,COc1ccc(CCNCc2ccc(Cl)cc2)cc1
124353463,COCCNC(=O)c1cc2c(=O)n3ccccc3nc2n(Cc2ccco2)c1=N
17007347,CCOC(=O)C1=C(C)N=c2s/c(=C\c3c(F)cccc3Cl)c(=O)n2C1c1ccc(OC(C)=O)cc1
163629475,C=CCn1c(CCCNC(C)=O)nc2ccccc21
16974742,CCCCn1c(=N)c(C(=O)NCc2cccnc2)cc2c(=O)n3cccc(C)c3nc21
16999365,COc1ccc(/C=C2/SC(c3ccc(C)cc3)=NC2=O)c(OC)c1
17007338,COC(=O)C1=C(C)N=c2s/c(=C\c3ccccc3OC(C)=O)c(=O)n2C1c1ccc(OC)cc1
17102682,Cc1ccc(C(=O)NC(=S)Nc2ccc(S(=O)(=O)N3CCCCCC3)cc2)cc1
17093437,C=CCOc1cccc(/C=c2\sc3n(c2=O)C(c2ccc(OCC)cc2)C(C(=O)OCC)=C(C)N=3)c1
17119448,C#CCOc1ccc(/C=c2/sc3n(c2=O)C(c2ccccc2OCC)C(C(=O)OCC)=C(C)N=3)cc1
17119261,CCOC(=O)C1=C(C)N=c2s/c(=C/c3cc([N+](=O)[O-])ccc3N3CCCC3)c(=O)n2C1c1ccccc1OC
17124621,CCOC(=O)C1=C(C)N=c2s/c(=C\c3ccc(N(C)C)cc3)c(=O)n2C1c1ccc(F)cc1
17093119,CCOC(=O)C1=C(C)N=c2s/c(=C\c3cc(OC)c(OC)cc3[N+](=O)[O-])c(=O)n2C1c1ccccc1Cl
252146786,CNc1ccc(OC)c(C(=O)NC2CCN(Cc3ccccc3)CC2)c1
16959797,COc1ccc([N+](=O)[O-])cc1C(=O)NC1CCN(Cc2ccccc2)CC1
24844328,OC(CNCc1ccccc1)Cn1c2c(c3ccccc31)CCCC2
17137993,COCCCNC(=O)COc1ccc(Cl)cc1Cl
17003852,O=C(CCCOc1ccc(Cl)cc1Cl)Nc1ccc(Cl)c(Cl)c1
17113412,O=C(Nc1nc2ccccc2s1)c1cccc(I)c1
17085566,COc1cc(C2NCCc3c2[nH]c2ccccc32)ccc1OC(C)C
17093434,C=CCOc1ccc(/C=c2\sc3n(c2=O)C(c2ccc(OCC)cc2)C(C(=O)OCC)=C(C)N=3)cc1Br
17074755,Cn1cc(I)c(C(=O)Nc2nc3ccccc3s2)n1
17007099,CCOC(=O)C1=C(C)N=c2s/c(=C/c3ccc(OC(C)=O)c(OCC)c3)c(=O)n2C1c1ccc(C)cc1
17060586,Cn1ncc(I)c1C(=O)Nc1nc2ccccc2s1
17002800,Oc1cccc(-c2nc(-c3ccccc3)c(-c3ccccc3)[nH]2)c1
17046531,COc1ccc(C2NCCc3c2[nH]c2ccccc32)cc1COc1ccc(Cl)cc1Cl
124352441,CC(=O)NC(=S)NC1CCN(Cc2ccccc2)CC1
17015407,Cc1ccc(C(=O)NC(=S)Nc2nc3ccccc3s2)cc1
17011852,CC(C)(C)c1ccc(C(=O)Nc2nnc(-c3ccccc3I)s2)cc1
17003251,Nc1ccc(C(=O)Nc2nc3cc(N)ccc3s2)cc1
17046528,COc1ccc(C2NCCc3c2[nH]c2ccccc32)cc1COc1ccccc1C1CCCCC1
16996612,O=C(NC(=S)Nc1nc2ccccc2s1)c1ccccc1
16989175,O=C1NC(=O)C2C1C1(c3ccccc3)C(=O)C2(c2ccccc2)C(c2ccc3c(c2)OCO3)=C1c1ccc2c(c1)OCO2
17007098,CCOC(=O)C1=C(C)N=c2s/c(=C\c3cc(Br)ccc3OC(C)=O)c(=O)n2C1c1ccc(OC(C)=O)cc1
16993718,COc1ccc(C(=O)NC(=S)Nc2nc3ccccc3s2)cc1
16983029,O=C(Nc1nc2ccccc2s1)c1cccc(C(Cl)(Cl)Cl)c1
16974249,CC(C)(C)c1ccc(OCCCC(=O)Nc2nc3ccccc3s2)cc1
17110437,C=CCOc1ccc(C2C(C(=O)OCC)=C(C)N=c3s/c(=C/c4ccccc4OC)c(=O)n32)cc1
26700608,Cc1ccc(-c2nc3ccccc3[nH]2)cc1NC(=O)c1cccc(I)c1
26700439,O=C(Nc1ccc(-c2nc3ccccc3[nH]2)cc1)c1cccc(I)c1
17035624,C=CCOc1ccc(C2C(C(=O)OCC)=C(C)N=c3s/c(=C\c4ccc(Cl)cc4)c(=O)n32)cc1
124752831,COCCCNC(=O)c1cc2c(=O)n3cccc(C)c3nc2n(Cc2ccc(OC)cc2)c1=N
172542971,Oc1ccccc1CN1CCCCC1
16965057,C=CCc1c(C)nc(-c2ccccc2)nc1O
16970618,CCOC(=O)c1cnc2c(Cl)cccc2c1Nc1cccc([N+](=O)[O-])c1
16981978,O=C(Nc1ccc(Cl)c(Cl)c1)C1C(c2ccccc2)=C1c1ccccc1
17093431,CCOC(=O)C1=C(C)N=c2s/c(=C\c3cc(Br)cc(I)c3O)c(=O)n2C1c1ccc(OCC)cc1
124751868,C=CCNC(=O)c1cc2c(=O)n3ccccc3nc2n(CCCOC(C)C)c1=N
16973041,Cc1ccc(N2CCN(c3c4c(c(C#N)c5nc6ccccc6n35)CCC4)CC2)cc1
16973040,Cc1ccc(N2CCN(c3cc(C)c(C#N)c4nc5ccccc5n34)CC2)cc1
16972786,N#Cc1c2c(c(Cl)n3c1nc1ccccc13)CCC2
251914464,Cc1cc(NC(=O)c2ccc(Br)o2)ccc1N1CCOCC1
17119230,CCOC(=O)C1=C(C)N=c2s/c(=C/c3cc([N+](=O)[O-])ccc3N3CCCCC3)c(=O)n2C1c1ccccc1OC
251912893,COc1ccc(C(=O)Nc2ccc(N3CCCC3)c(Cl)c2)cc1
195200422,O=C(Nc1ccc(N2CCCCC2)c(F)c1)c1ccc(Br)o1
160665646,COc1ccc(-c2cc(=O)oc3c4c(ccc23)OCN(c2ccc(C)cc2)C4)cc1
17075705,CC(=O)c1sc(NC(=O)/C=C/c2ccc(C)cc2)nc1C
195200067,CC(C)(C)C(=O)Nc1ccc(N2CCCCC2)c(Cl)c1
124752800,COCCn1c(=N)c(C(=O)NCc2ccc(OC)cc2)cc2c(=O)n3cccc(C)c3nc21
17071968,COc1ccccc1CCNCc1ccc(Cl)cc1
195198811,O=C(Nc1ccc(N2CCCCC2)c(Cl)c1)c1ccc([N+](=O)[O-])o1
195197849,O=C(Nc1ccc(N2CCCC2)c(Cl)c1)c1ccc(F)cc1
17126024,C=CCc1ccccc1OCCSc1nc2ccc(NC(=O)c3ccc(C)cc3)cc2s1
16974728,CCCCn1c(=N)c(C(=O)NC(C)c2ccccc2)cc2c(=O)n3ccccc3nc21
195197765,O=C(Nc1ccc(N2CCCC2)c(Cl)c1)c1ccc2c(c1)OCCO2
124751675,COc1ccc(CCNC(=O)c2cc3c(=O)n4ccccc4nc3n(Cc3ccc(F)cc3)c2=N)cc1
17121300,CCOC(=O)C1=C(C)N=c2s/c(=C\c3ccc(OC(=O)c4ccccc4I)c(OC)c3)c(=O)n2C1c1ccccc1
17093776,CCOC(=O)C1=C(C)N=c2s/c(=C\c3cc4c(cc3[N+](=O)[O-])OCO4)c(=O)n2C1c1ccccc1Cl
164170645,CC(=O)N1CCN(c2ccc(NC(=O)c3ccc([N+](=O)[O-])o3)cc2Cl)CC1
164170627,CN1CCN(c2ccc(NC(=O)c3ccc([N+](=O)[O-])o3)cc2Cl)CC1
49699549,COc1cc(OC)cc(-c2nc(-c3ccc(Cl)cc3)c(-c3ccccc3)[nH]2)c1
313062562,CCOC(=O)c1c(C)n(C)c2ccc(OC(=O)c3cc(OC)c(OC)c(OC)c3)cc12
126920923,CCCCC(Nc1nc(-c2cc(C)ccc2C)cs1)Nc1nc(-c2cc(C)ccc2C)cs1
17007056,CCOC(=O)C1=C(C)N=c2s/c(=C/c3ccc(OC(=O)c4ccco4)cc3)c(=O)n2C1c1ccccc1
164169854,O=C(Nc1ccc(N2CCCC2)c(Cl)c1)c1ccc([N+](=O)[O-])o1
164169783,O=C(Nc1ccc(N2CCCC2)c(Cl)c1)c1cccs1
164169608,O=C(Nc1ccc(N2CCCCC2)c(Cl)c1)c1ccc2c(c1)OCCO2
164168787,O=C(Nc1ccc(N2CCCCC2)c(Cl)c1)c1cccnc1Cl
164168617,CC(=O)Nc1ccc(N2CCCC2)c(Cl)c1
164168578,Cc1ccccc1C(=O)Nc1ccc(N2CCCC2)c(Cl)c1
124353333,CNC(=O)c1cc2c(=O)n3ccccc3nc2n(Cc2ccc(OC)cc2)c1=N
164168313,O=C(Nc1ccc(N2CCOCC2)c(Cl)c1)c1ccc([N+](=O)[O-])o1
17007053,CCOC(=O)C1=C(C)N=c2s/c(=C/c3ccc(OC(C)=O)cc3)c(=O)n2C1c1ccc(C)cc1
160665540,O=c1cc(-c2ccccc2)c2ccc3c(c2o1)CN(C1CCN(Cc2ccccc2)CC1)CO3
49845596,CCC(=O)N1CCN(c2ccc(NC(=O)c3ccc(Br)o3)cc2Cl)CC1
17087228,O=C(NCCCc1ccccc1)c1cc2nc(-c3ccc(Cl)s3)cc(C(F)(F)F)n2n1
124752348,CC(C)OCCCn1c(=N)c(C(=O)NCc2ccco2)cc2c(=O)n3ccccc3nc21
49845082,O=C(Nc1ccc(N2CCCC2)c(Cl)c1)c1ccc2c(c1)OCO2
124752798,CCCCn1c(=N)c(C(=O)NCc2ccc(F)cc2)cc2c(=O)n3cccc(C)c3nc21
17083933,CCOC(=O)C1=C(C)N=c2s/c(=C\c3ccc(OC)c(COc4ccc(I)cc4)c3)c(=O)n2C1c1ccccc1
17110343,CCCC1=C(C(=O)OCC)C(c2cc(OC)ccc2OC)n2c(s/c(=C\c3ccccc3OC(C)=O)c2=O)=N1
26513546,CCN1CCN(c2ccc(NC(=O)c3ccc(Br)o3)cc2Cl)CC1
17126325,C=CCn1cc(/C=c2\sc3n(c2=O)C(c2ccc(OC)c(OCC)c2)C(C(=O)OCC)=C(C)N=3)c2ccccc21
17149090,CC(C)C(=O)N1CCN(c2ccc(NC(=O)c3ccc(Br)o3)cc2Cl)CC1
17034799,COc1ccc(Cl)c2c1N[C@@H](c1cccc3ccccc13)[C@H]1CC=C[C@@H]21
16983070,COc1ccc(N2C(=O)/C(=C\c3ccc(OCc4ccccc4F)cc3)SC2=S)cc1
17007040,CCOC(=O)C1=C(C)N=c2s/c(=C\c3ccc(OC(C)=O)c(OCC)c3)c(=O)n2C1c1ccc(OC)cc1
17124391,O=C(Nc1ccc2c(c1)C(=O)N(C1CCCCC1)C2=O)c1ccc(Br)o1
17111353,O=C(Nc1ccc(N2CCCC2)c(Cl)c1)c1ccc(Br)o1
17108577,O=C(Nc1ccc(N2CCN(C(=O)c3ccccc3)CC2)c(Cl)c1)c1ccc(Br)o1
17108557,CN1CCN(c2ccc(NC(=O)c3ccc(Br)o3)cc2)CC1
17014065,COc1cc(CNCCc2ccc(OC)c(OC)c2)cc(OC)c1
17126321,CCOC(=O)C1=C(C)N=c2s/c(=C\c3ccc(N(C)C)cc3)c(=O)n2C1c1ccc(OC)c(OCC)c1
16975423,CCCCn1c(=N)c(C(=O)NCCCOCC)cc2c(=O)n3ccccc3nc21
17107350,Cc1ccc(C(=O)Nc2ccc(N3CCCC3)c(Cl)c2)cc1C
16983694,C(#Cc1cccc(-c2nc(-c3ccccc3)c(-c3ccccc3)[nH]2)c1)c1ccccc1
17006352,CCOC(=O)C1=C(C)N=c2s/c(=C\c3cc(I)c(O)c(OC)c3)c(=O)n2C1c1ccc(Cl)cc1
242040607,O=C1c2ccc(Br)cc2C(=O)N1CCCO
17110456,C=CCOc1ccc(C2C(C(=O)OCC)=C(C)N=c3s/c(=C\c4ccc(F)cc4)c(=O)n32)cc1
17106237,Cc1ccc(C(=O)Nc2ccc(N3CCCCC3)c(Cl)c2)cc1
24379188,CCc1ccc(CNCCNCC(C)O)cc1
16974719,COCCCn1c(=N)c(C(=O)NC(C)c2ccccc2)cc2c(=O)n3ccccc3nc21
124752761,CCOCCCn1c(=N)c(C(=O)NCc2ccc(F)cc2)cc2c(=O)n3cccc(C)c3nc21
17095976,O=C(Nc1ccc(N2CCCC2)c(Cl)c1)c1cccc(I)c1
124353996,COc1ccc(Cn2c(=N)c(C(=O)NCC3CCCO3)cc3c(=O)n4cccc(C)c4nc32)cc1
17121366,CCOC(=O)C1=C(C)N=c2s/c(=C/c3cccc(OC(=O)c4ccco4)c3)c(=O)n2C1c1ccc(OC)cc1
17095941,O=C(Nc1ccc(N2CCCC2)c(Cl)c1)c1cccc2ccccc12
17095939,O=C(Nc1ccc(N2CCCC2)c(Cl)c1)c1ccc2ccccc2c1
16985407,COc1cc(-c2nc(-c3ccccc3)c(-c3ccccc3)[nH]2)ccc1O
17095926,O=C(Nc1ccc(N2CCCC2)c(Cl)c1)c1cc(I)ccc1Cl
17094950,CCOC(=O)C1=C(C)N=c2s/c(=C\c3cc(Cl)ccc3OS(=O)(=O)c3ccc(C)cc3)c(=O)n2C1c1ccc(OC)cc1
16976484,Cn1c(=N)c(C(=O)NC2CCCCC2)cc2c(=O)n3ccccc3nc21
16976482,Cc1cccn2c(=O)c3cc(C(=O)NC4CCCCC4)c(=N)n(C)c3nc12
17006260,CCOC(=O)C1=C(C)N=c2s/c(=C\c3ccc(OC)c(I)c3)c(=O)n2C1c1ccc(Cl)cc1
17095794,O=C(Nc1ccc(N2CCCCC2)c(Cl)c1)c1ccccc1Br
17095793,O=C(Nc1ccc(N2CCCCC2)c(Cl)c1)c1cccc(Cl)c1
17126315,CCOC(=O)C1=C(C)N=c2s/c(=C\c3ccc(N(CC)CC)cc3OC)c(=O)n2C1c1ccc(OC)c(OCC)c1
162010748,C=CCOC(=O)C1=C(C)N=c2s/c(=C/c3ccc(OC)cc3)c(=O)n2C1c1ccc(OC)cc1
17130685,CCCCOc1ccc(C2C(C(=O)OCC)=C(C)N=c3s/c(=C/c4ccc(OC)cc4C)c(=O)n32)cc1OC
17121360,CCOC(=O)C1=C(C)N=c2s/c(=C\c3ccc(OC(=O)c4cccc(C)c4)cc3)c(=O)n2C1c1ccc(OC)cc1
16998372,O=C(Nc1ccc(N2CCCCC2)c(Cl)c1)c1ccc(Cl)c(Cl)c1
16980643,Cc1cccc(-c2nc(-c3ccccc3)c(-c3ccc(-c4ccccc4)cc3)[nH]2)c1
124353100,COCCNC(=O)c1cc2c(=O)n3ccccc3nc2n(Cc2cccnc2)c1=N
16996443,O=C(Nc1ccc(N2CCCCC2)c(Cl)c1)c1cc2ccccc2o1
251914066,O=C(Nc1ccc(N2CCN(Cc3ccccc3)CC2)cc1)c1ccc([N+](=O)[O-])o1
17083929,CCOC(=O)C1=C(C)N=c2s/c(=C\c3ccc(OC)c(COc4ccc(I)cc4)c3)c(=O)n2C1c1ccc(OC)cc1
251913746,O=C(Nc1ccc(N2CCN(C(=O)c3cccs3)CC2)cc1)c1ccc(Cl)cc1
124752543,C=CCNC(=O)c1cc2c(=O)n3ccccc3nc2n(CCc2ccc(OC)c(OC)c2)c1=N
16969817,CCCCOC(=O)c1ccc(Nc2cc(C)nc3ccccc23)cc1
251913742,O=C(Nc1ccc(N2CCN(C(=O)c3cccs3)CC2)cc1)c1ccco1
251912730,O=C(Nc1ccc(N2CCN(Cc3ccccc3)CC2)cc1)c1cccc(F)c1
195199786,Cc1ccccc1C(=O)Nc1ccc(N2CCN(C(=O)c3cccs3)CC2)cc1
16975747,CCCn1c(=N)c(S(=O)(=O)c2ccc(C)cc2)cc2c(=O)n3cccc(C)c3nc21
16975067,Cc1cccn2c(=O)c3cc(C(=O)NC4CCCCC4)c(=N)n(C(C)C)c3nc12
16977327,COc1cccc(NC(=O)c2cc3c(=O)n4ccccc4nc3n(CC(C)C)c2=N)c1
17003660,CCOC(=O)C1=C(C)N=c2s/c(=C\c3ccc(OC(C)=O)cc3)c(=O)n2C1c1ccccc1
195199145,COc1cc(OC)cc(C(=O)Nc2ccc(N3CCN(Cc4ccccc4)CC3)cc2)c1
17034791,COC(=O)c1ccc([C@@H]2Nc3c(Cl)ccc(Cl)c3[C@@H]3C=CC[C@@H]32)cc1
17003634,CCOC(=O)C1=C(C)N=c2s/c(=C\c3ccc(C)cc3)c(=O)n2C1c1ccc(OC(C)=O)cc1
24380362,CCC(=O)c1ccc(OCC(O)CN2CCN(c3ccc(CC)cc3)CC2)cc1
17003633,CCOC(=O)C1=C(C)N=c2s/c(=C\c3ccccc3)c(=O)n2C1c1ccc(OC(C)=O)cc1
17142766,CCc1ccc(N2CCN(CC(O)COc3ccc(-c4ccccc4)cc3)CC2)cc1
16976865,OC(COCCOc1ccc(Cl)cc1)CN1CCN(Cc2ccc(Cl)cc2)CC1
16982922,CCOC(=O)C1=C(C)N=c2s/c(=C/c3ccc(I)cc3)c(=O)n2C1c1c(OC)ccc2ccccc12
16973902,COc1ccc(N2CCN(CC(O)COc3ccc(Cl)cc3)CC2)cc1
17003631,CCOC(=O)C1=C(C)N=c2s/c(=C\c3ccc(Cl)cc3)c(=O)n2C1c1ccc(OC(C)=O)cc1
195199053,CCOc1ccc(C(=O)Nc2ccc(N3CCN(Cc4ccccc4)CC3)cc2)cc1
195199052,COc1ccccc1C(=O)Nc1ccc(N2CCN(Cc3ccccc3)CC2)cc1
195199050,CCC(=O)Nc1ccc(N2CCN(Cc3ccccc3)CC2)cc1
17094945,CCOC(=O)C1=C(C)N=c2s/c(=C\c3ccccc3OCCOc3ccc(C)c(C)c3)c(=O)n2C1c1ccc(OC)c(OC)c1
195198847,COc1cc(C(=O)Nc2ccc(N3CCN(Cc4ccccc4)CC3)cc2)cc(OC)c1OC
17003601,CCOC(=O)C1=C(C)N=c2s/c(=C\c3ccccc3OC(C)=O)c(=O)n2C1c1ccccc1
195197799,Cc1ccc(C(=O)Nc2ccc(N3CCN(Cc4ccccc4)CC3)cc2)cc1
195197793,CC(C)C(=O)Nc1ccc(N2CCN(Cc3ccccc3)CC2)cc1
195197539,O=C(Nc1ccc(N2CCN(Cc3ccccc3)CC2)cc1)c1ccco1
195197528,O=C(Nc1ccc(N2CCN(Cc3ccccc3)CC2)cc1)c1ccccc1
16989369,COc1ccc(/C=C2/SC(N3CCCCC3)=NC2=O)c(OC)c1
17093359,C=CCn1cc(/C=c2\sc3n(c2=O)C(c2ccccc2OC)C(C(=O)OCC)=C(C)N=3)c2ccccc21
124750857,COCCn1c(=N)c(C(=O)NCc2ccc(C)cc2)cc2c(=O)n3cccc(C)c3nc21
223652348,COc1ccc(-c2cc(=O)oc3c4c(ccc23)OCN(c2cc(Cl)c(OC)cc2OC)C4)cc1
124750764,C=CCn1c(=N)c(C(=O)NCc2ccc(C)cc2)cc2c(=O)n3cccc(C)c3nc21
164170370,O=C(Cc1ccc(Cl)cc1)Nc1ccc(N2CCN(Cc3ccccc3)CC2)cc1
164170297,O=C(Nc1ccc(N2CCN(C(=O)c3ccc(Cl)cc3)CC2)cc1)c1cccs1
164170205,O=C(Nc1ccc(N2CCN(Cc3ccccc3F)CC2)cc1)c1cccs1
92091870,CCOC(=O)c1c(C)n(C)c2ccc(OC(=O)c3cccc(F)c3)cc12
17121359,CCOC(=O)C1=C(C)N=c2s/c(=C\c3ccc(OC(=O)c4ccc(Cl)cc4)cc3)c(=O)n2C1c1ccc(OC)cc1
17003581,CCOC(=O)C1=C(C)N=c2s/c(=C\c3ccc(Cl)cc3Cl)c(=O)n2C1c1ccc(OC(C)=O)cc1
17003580,CCOC(=O)C1=C(C)N=c2s/c(=C\c3ccc4c(c3)OCO4)c(=O)n2C1c1ccc(OC(C)=O)cc1
164169977,O=C(Nc1ccc(N2CCN(C(=O)c3cccs3)CC2)cc1)c1ccccc1F
17007533,Clc1cc(Cl)c2c(c1)C1C=CCC1C(c1cccc3ccccc13)N2
17003579,CCOC(=O)C1=C(C)N=c2s/c(=C\c3ccccc3Cl)c(=O)n2C1c1ccc(OC(C)=O)cc1
17119449,C=CCOc1ccccc1/C=c1/sc2n(c1=O)C(c1ccccc1OCC)C(C(=O)OCC)=C(C)N=2
164169888,CCOc1cccc(C(=O)Nc2ccc(N3CCN(Cc4ccccc4)CC3)cc2)c1
17002998,CCOC(=O)C1=C(C)N=c2s/c(=C/c3ccc([N+](=O)[O-])cc3)c(=O)n2C1c1ccc(OC)cc1
164168620,O=C(Nc1ccc(N2CCN(C(=O)c3cccs3)CC2)cc1)c1ccc(-c2ccccc2)cc1
17002996,CCOC(=O)C1=C(C)N=c2s/c(=C\c3ccc(-c4cccc([N+](=O)[O-])c4)o3)c(=O)n2C1c1ccc(OC)cc1
124352568,O=C(NC(=S)NC1CCN(Cc2ccccc2)CC1)c1cccs1
17126300,C=CCOc1ccccc1/C=c1/sc2n(c1=O)C(c1ccc(OC)c(OCC)c1)C(C(=O)OCC)=C(C)N=2
17016307,CCC(=O)NC(c1ccccc1Cl)c1cc([N+](=O)[O-])c2cccnc2c1O
17074625,CCOC(=O)C1=C(C)N=c2s/c(=C\c3ccc(I)cc3)c(=O)n2C1c1ccc(OC)cc1
17002954,CCOC(=O)C1=C(C)N=c2s/c(=C/c3ccc(N(CC)CC)cc3)c(=O)n2C1c1ccc(N(C)C)cc1
57309281,COc1cc(CNCCc2ccc(F)cc2)cc(Cl)c1OC
49845049,CC(C)C(=O)N1CCN(c2ccc(NC(=O)c3cccs3)cc2)CC1
49845042,O=C(Nc1ccc(N2CCN(C(=O)c3cccs3)CC2)cc1)c1ccccc1
46499766,COc1ccc(C(=O)N2CCN(c3ccc(NC(=O)c4cccs4)cc3)CC2)cc1
17008182,COc1ccc(CNCCc2ccc(Cl)cc2)c(OC)c1OC
46499706,CC(=O)Nc1ccc(N2CCN(C(=O)c3cccs3)CC2)cc1
124751164,COc1cc(C(=O)NCCCc2nc3ccccc3[nH]2)cc(OC)c1OC
26675576,CC(C)(C)C(=O)N1CCN(c2ccc(NC(=O)c3cccs3)cc2)CC1
124751793,Cc1cccn2c(=O)c3cc(C(=O)NC4CCCC4)c(=N)n(CCCOC(C)C)c3nc12
26675536,O=C(Nc1ccc(N2CCN(C(=O)c3cccs3)CC2)cc1)c1ccccc1Br
16975374,Cc1cccn2c(=O)c3cc(C(=O)NCCN4CCOCC4)c(=N)n(Cc4ccncc4)c3nc12
16960852,C=CCOc1ccc(/C=c2\sc3n(c2=O)C(c2ccccc2OCC)C(C(=O)OCC)=C(C)N=3)cc1Br
26675495,O=C(CSc1ccc(Cl)cc1)Nc1ccc(N2CCN(Cc3ccccc3)CC2)cc1
17094944,CCOC(=O)C1=C(C)N=c2s/c(=C\c3ccc(OS(=O)(=O)c4ccccc4)c(OC)c3)c(=O)n2C1c1ccc(Cl)cc1
17150885,O=C(O)/C=C\C(=O)Nc1ccc(N2CCN(Cc3ccccc3)CC2)cc1
17150870,O=C(O)C1CCCCC1C(=O)Nc1ccc(N2CCN(Cc3ccccc3)CC2)cc1
17150863,O=C(O)C1CC=CCC1C(=O)Nc1ccc(N2CCN(Cc3ccccc3)CC2)cc1
17150845,O=C(/C=C(/C(=O)O)c1ccccc1)Nc1ccc(N2CCN(Cc3ccccc3)CC2)cc1
17148924,Cc1ccccc1C(=O)N1CCN(c2ccc(NC(=O)c3cccs3)cc2)CC1
17108627,O=C(Nc1ccc(N2CCN(Cc3ccccc3)CC2)cc1)c1cncc(Br)c1
17108584,Cc1ccc(C(=O)N2CCN(c3ccc(NC(=O)c4cccs4)cc3)CC2)cc1
17110304,CCCCOc1ccc(C(=O)Nc2ccc3nc(SCC(=O)Nc4ccccc4)sc3c2)cc1
17109952,C=CCOc1ccc(/C=c2\sc3n(c2=O)C(c2ccc(Br)cc2)C(C(=O)OCC)=C(C)N=3)cc1
17113570,COc1cc(C(=O)Nc2ccc(O)cc2)cc(OC)c1OC
17112559,CCN(CC)c1ccc(NC(=O)c2cc(OC)c(OC)c(OC)c2)cc1
124750763,CCn1c(=N)c(C(=O)NCc2ccc(C)cc2)cc2c(=O)n3ccccc3nc21
16998957,O=C(Nc1ccc(N2CCN(C(=O)c3cccs3)CC2)cc1)c1ccccc1Cl
17013664,CCCCCCc1cc2cc(-c3csc(Nc4ccc(C(=O)OCC)cc4)n3)c(=O)oc2cc1O
16998922,COc1ccc(C(=O)Nc2ccc(N3CCN(Cc4ccccc4)CC3)cc2)cc1
16998920,Cc1cccc(C(=O)Nc2ccc(N3CCN(Cc4ccccc4)CC3)cc2)c1
16998919,Cc1ccccc1C(=O)Nc1ccc(N2CCN(Cc3ccccc3)CC2)cc1
16998904,O=C(COc1ccc(Cl)cc1)Nc1ccc(N2CCN(Cc3ccccc3)CC2)cc1
16998903,O=C(COc1ccccc1Cl)Nc1ccc(N2CCN(Cc3ccccc3)CC2)cc1
16998902,Cc1ccc(OCC(=O)Nc2ccc(N3CCN(Cc4ccccc4)CC3)cc2)cc1
17008954,COC(=O)C1=C(C)N=c2s/c(=C\c3ccccc3OC(C)=O)c(=O)n2C1c1ccccc1Cl
124751234,CCCn1c(=N)c(S(=O)(=O)c2ccc(C)c(C)c2)cc2c(=O)n3cccc(C)c3nc21
16991281,CCOC(=O)C1=C(C)N=c2s/c(=C/c3cc(Br)cc(I)c3O)c(=O)n2C1c1ccc(N(C)C)cc1
136958720,CC1CC(C)CN(C(=O)c2cc([N+](=O)[O-])ccc2Cl)C1
17061778,CC1CC(C)CN(C(=O)c2cccnc2Cl)C1
17110436,C=CCOc1ccc(C2C(C(=O)OCC)=C(C)N=c3s/c(=C\c4ccc(OC)c(O)c4)c(=O)n32)cc1
17058530,CC1CC(C)CN(C(=O)CCCOc2ccc(Cl)cc2Cl)C1
124752724,COCCn1c(=N)c(C(=O)NCCc2ccc(OC)c(OC)c2)cc2c(=O)n3cccc(C)c3nc21
17006407,CC1CC(C)CN(C(=O)c2ccc([N+](=O)[O-])cc2Cl)C1
172543140,CN1CCN(Cc2ccccc2O)CC1
172543008,Oc1ccccc1CN1CCOCC1
195199654,COc1c(F)c(F)c(C(=O)Nc2ccc(-c3nc4ccccc4[nH]3)cc2)c(F)c1F
164170557,O=C(NC(=S)Nc1ccc(-c2nc3ccccc3[nH]2)cc1)c1ccc2c(c1)OCCO2
17001604,O=C(CCCOc1ccc(Cl)cc1Cl)Nc1cccc(Cl)c1
124353955,CCNC(=O)c1cc2c(=O)n3cccc(C)c3nc2n(CCc2ccc(OC)c(OC)c2)c1=N
17150773,COC(=O)/C=C/C(=O)Nc1ccc(Cl)c(Cl)c1
16990847,CCOC(=O)C1=C(C)N=c2s/c(=C/c3cc(I)c(OC)c(OC)c3)c(=O)n2C1c1ccc(N(C)C)cc1
16974721,CCOCCCn1c(=N)c(C(N)=O)cc2c(=O)n3cccc(C)c3nc21
